time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
20.230109,0.485504918811,0.514650553748,3.05415574519,0.518102010516,0.0421844716187,-1.55699049792,2.17595174513,100.0,1.52784486299,0.308713633209,-0.0222427213989,1.40129144813,-2.49847120541,1.56120894509,2.99356350414,2.8846154213
20.240004,0.485504918811,0.514650553748,3.05415574519,0.518102010516,0.0421844716187,-1.55699049792,2.17595174513,100.0,1.52784486299,0.308713633209,-0.0222427213989,1.40129144813,-2.49847120541,1.56120894509,2.99356350414,2.8846154213
20.249901,0.485504918811,0.515034048944,3.05415574519,0.517335020123,0.0418009764221,-1.55737399312,2.17595174513,100.0,1.52746136779,0.309480623602,-0.0214757310059,1.40052445774,-2.49847120541,1.56235943068,2.99394699933,2.8846154213
20.260115,0.484737928418,0.514267058551,3.05415574519,0.517335020123,0.0421844716187,-1.55737399312,2.17633524033,100.0,1.52746136779,0.309480623602,-0.0207087406128,1.40129144813,-2.49808771022,1.56312642107,2.99318000894,2.8846154213
20.269985,0.485504918811,0.513883563354,3.05415574519,0.518102010516,0.0421844716187,-1.55699049792,2.17633524033,100.0,1.52746136779,0.308713633209,-0.0203252454163,1.40052445774,-2.49770421502,1.56427690666,2.99318000894,2.8846154213
20.279937,0.485504918811,0.515417544141,3.05377224999,0.517335020123,0.0421844716187,-1.55660700273,2.17518475474,100.0,1.52822835818,0.309097128406,-0.0203252454163,1.40052445774,-2.49770421502,1.56427690666,2.99279651375,2.8846154213
20.289901,0.484737928418,0.514267058551,3.05415574519,0.518102010516,0.0418009764221,-1.55660700273,2.17633524033,100.0,1.52746136779,0.309097128406,-0.0191747598267,1.40014096254,-2.49770421502,1.56466040186,2.99279651375,2.8846154213
20.300016,0.485504918811,0.513883563354,3.0533887548,0.518102010516,0.0414174812256,-1.55660700273,2.17595174513,100.0,1.52784486299,0.309097128406,-0.0187912646301,1.40052445774,-2.49808771022,1.56504389705,2.99279651375,2.8846154213
20.310116,0.485121423615,0.513500068158,3.05453924039,0.518869000909,0.0418009764221,-1.55699049792,2.17518475474,100.0,1.52784486299,0.309480623602,-0.0180242742371,1.39937397215,-2.49770421502,1.56581088745,2.99241301855,2.8846154213
20.319910,0.485121423615,0.516184534534,3.05453924039,0.518869000909,0.0421844716187,-1.55699049792,2.17671873552,100.0,1.52822835818,0.309480623602,-0.0180242742371,1.40014096254,-2.49732071982,1.56657787784,2.99356350414,2.8846154213
20.329972,0.485121423615,0.514650553748,3.05453924039,0.518869000909,0.0418009764221,-1.55699049792,2.17595174513,100.0,1.52861185338,0.309864118799,-0.0168737886475,1.40052445774,-2.49808771022,1.56734486823,2.99356350414,2.8846154213
20.339915,0.484737928418,0.514267058551,3.0530052596,0.518869000909,0.0418009764221,-1.55622350753,2.17595174513,100.0,1.52822835818,0.310631109192,-0.0145728174683,1.39899047695,-2.49732071982,1.56772836343,2.99394699933,2.8846154213
20.349888,0.484737928418,0.514267058551,3.05377224999,0.519252496106,0.0421844716187,-1.55660700273,2.17633524033,100.0,1.52937884377,0.311014604388,-0.0153398078613,1.40052445774,-2.49770421502,1.56734486823,2.99318000894,2.8846154213
20.360078,0.484737928418,0.514267058551,3.05415574519,0.518485505713,0.0421844716187,-1.55622350753,2.17595174513,100.0,1.52899534858,0.310631109192,-0.0149563126648,1.40014096254,-2.49885470061,1.56696137303,2.99241301855,2.8846154213
20.369913,0.485504918811,0.515034048944,3.05415574519,0.519252496106,0.0418009764221,-1.55660700273,2.17633524033,100.0,1.52861185338,0.310631109192,-0.0141893222717,1.40014096254,-2.49885470061,1.56696137303,2.99356350414,2.8846154213
20.379789,0.485121423615,0.513883563354,3.0530052596,0.519635991302,0.0421844716187,-1.55699049792,2.17595174513,100.0,1.52937884377,0.309864118799,-0.0141893222717,1.39899047695,-2.49885470061,1.56772836343,2.99318000894,2.8846154213
20.389756,0.485121423615,0.514650553748,3.05453924039,0.518869000909,0.0418009764221,-1.55660700273,2.17595174513,100.0,1.53014583417,0.309864118799,-0.0130388366821,1.39975746735,-2.49923819581,1.56811185862,2.99279651375,2.8846154213
20.399758,0.485121423615,0.514650553748,3.05453924039,0.519635991302,0.0425679668152,-1.55699049792,2.17595174513,100.0,1.53014583417,0.310631109192,-0.0118883510925,1.39975746735,-2.49885470061,1.56811185862,2.99356350414,2.8846154213
20.409747,0.485121423615,0.514650553748,3.05453924039,0.519635991302,0.0425679668152,-1.55699049792,2.17595174513,100.0,1.53014583417,0.310631109192,-0.0118883510925,1.39975746735,-2.49885470061,1.56811185862,2.99356350414,2.8846154213
20.419728,0.485121423615,0.515034048944,3.05377224999,0.519252496106,0.0421844716187,-1.55660700273,2.17633524033,100.0,1.53014583417,0.309864118799,-0.0111213606995,1.40014096254,-2.49732071982,1.56887884902,2.99356350414,2.8846154213
20.429746,0.485504918811,0.514650553748,3.05415574519,0.520402981696,0.0421844716187,-1.55660700273,2.17556824993,100.0,1.53091282456,0.309864118799,-0.0103543703064,1.40014096254,-2.49847120541,1.56849535382,2.99356350414,2.8846154213
20.439792,0.485504918811,0.513883563354,3.05415574519,0.519635991302,0.0421844716187,-1.55660700273,2.17595174513,100.0,1.53129631976,0.310631109192,-0.0103543703064,1.39975746735,-2.49923819581,1.56811185862,2.99318000894,2.8846154213
20.450139,0.485504918811,0.513883563354,3.05492273558,0.520019486499,0.0418009764221,-1.55660700273,2.17595174513,100.0,1.53091282456,0.309480623602,-0.00997087510986,1.40014096254,-2.49885470061,1.56811185862,2.99356350414,2.8846154213
20.459827,0.484737928418,0.514267058551,3.05415574519,0.519635991302,0.0418009764221,-1.55699049792,2.17633524033,100.0,1.53129631976,0.309864118799,-0.00882038952026,1.40052445774,-2.499621691,1.56811185862,2.99318000894,2.8846154213
20.469773,0.485504918811,0.514267058551,3.05415574519,0.520019486499,0.0425679668152,-1.55699049792,2.17556824993,100.0,1.53167981495,0.309480623602,-0.0092038847168,1.39937397215,-2.49885470061,1.56811185862,2.99394699933,2.8846154213
20.479777,0.485504918811,0.514267058551,3.05377224999,0.519635991302,0.0425679668152,-1.55699049792,2.17633524033,100.0,1.53129631976,0.309097128406,-0.0080533991272,1.39975746735,-2.49923819581,1.56849535382,2.99279651375,2.8846154213
20.489802,0.485121423615,0.514267058551,3.05415574519,0.520019486499,0.0421844716187,-1.55660700273,2.17633524033,100.0,1.53244680535,0.309864118799,-0.00843689432373,1.40129144813,-2.49923819581,1.56849535382,2.99318000894,2.8846154213
20.499821,0.485121423615,0.514267058551,3.0533887548,0.520019486499,0.0421844716187,-1.55699049792,2.17633524033,100.0,1.53244680535,0.308713633209,-0.00766990393066,1.39975746735,-2.49770421502,1.56849535382,2.99279651375,2.8846154213
20.509794,0.485121423615,0.514650553748,3.05453924039,0.519252496106,0.0421844716187,-1.55699049792,2.17595174513,100.0,1.53206331015,0.309480623602,-0.0069029135376,1.39937397215,-2.49923819581,1.56811185862,2.99279651375,2.8846154213
20.519770,0.485121423615,0.514650553748,3.05415574519,0.519252496106,0.0421844716187,-1.55660700273,2.17633524033,100.0,1.53206331015,0.309097128406,-0.0069029135376,1.40014096254,-2.49847120541,1.56849535382,2.99318000894,2.8846154213
20.529750,0.485121423615,0.514267058551,3.05377224999,0.520019486499,0.0418009764221,-1.55699049792,2.17556824993,100.0,1.53206331015,0.309097128406,-0.00613592314453,1.39975746735,-2.49923819581,1.56887884902,2.99279651375,2.8846154213
20.539748,0.485888414008,0.514650553748,3.0530052596,0.520019486499,0.0421844716187,-1.55699049792,2.17633524033,100.0,1.53206331015,0.309097128406,-0.00536893275146,1.39975746735,-2.49923819581,1.56849535382,2.99318000894,2.8846154213
